,total bpp,total psnr,total ms-ssim,data01 bpp,data01 psnr,data01 ms-ssim,data02 bpp,data02 psnr,data02 ms-ssim,data03 bpp,data03 psnr,data03 ms-ssim,data04 bpp,data04 psnr,data04 ms-ssim
q01_021,0.6483154296875,29.23891536058565,0.9689090400934219,0.89599609375,25.009444830264837,0.9745575785636902,0.1611328125,36.95166359944443,0.964934229850769,0.52783203125,28.494575110688167,0.9732433557510376,1.00830078125,26.49997790194515,0.9629009962081909
q01_020,0.6356201171875,29.210595846635634,0.9686702340841293,0.87646484375,24.965303054716685,0.974109411239624,0.15966796875,36.97825583754525,0.9650906324386597,0.51953125,28.478921771423966,0.9731563329696655,0.98681640625,26.419902722856627,0.9623245596885681
q01_019,0.6221923828125,29.17325540403747,0.9682852774858475,0.85595703125,24.906883715401168,0.9737209677696228,0.15771484375,36.976832811558204,0.964887797832489,0.51025390625,28.46898180650821,0.9730510711669922,0.96484375,26.34032328268229,0.9614812731742859
q01_018,0.608642578125,29.130125099495316,0.9678653329610825,0.8359375,24.838629842679865,0.973124623298645,0.15576171875,36.9503037442895,0.9646294116973877,0.50048828125,28.476017624171213,0.9728800654411316,0.9423828125,26.255549186840682,0.9608272314071655
q01_017,0.5946044921875,29.091201244268454,0.967488557100296,0.8154296875,24.77368211939634,0.9725689888000488,0.1533203125,36.920951963086914,0.964429497718811,0.48974609375,28.487148379077762,0.9729224443435669,0.919921875,26.183022515512803,0.9600332975387573
q01_016,0.5802001953125,29.055120594925945,0.9670959711074829,0.79443359375,24.716768093306413,0.9720394611358643,0.15087890625,36.91526201121346,0.9641746282577515,0.47802734375,28.48022955658012,0.972848653793335,0.8974609375,26.10822271860379,0.959321141242981
q01_015,0.5655517578125,29.015589379297573,0.9666489511728287,0.7734375,24.652290505094577,0.9715509414672852,0.14794921875,36.90198836336742,0.9640890955924988,0.4658203125,28.486547452610157,0.9726578593254089,0.875,26.021531196118133,0.9582979083061218
q01_014,0.5504150390625,28.973067868774827,0.9661697894334793,0.751953125,24.60321674228404,0.9712170958518982,0.14453125,36.87355580291352,0.9636279344558716,0.453125,28.465990894816834,0.9725059270858765,0.85205078125,25.949508035084907,0.957328200340271
q01_013,0.5350341796875,28.934945848770163,0.9656599164009094,0.72998046875,24.551317749314634,0.9708026647567749,0.14111328125,36.8519261190471,0.9631160497665405,0.43994140625,28.46389503838349,0.9722762107849121,0.8291015625,25.87264448833542,0.9564447402954102
q01_012,0.51953125,28.89902642166011,0.9652756601572037,0.70849609375,24.491735286118413,0.9705644845962524,0.13720703125,36.82406291665738,0.9630491733551025,0.42626953125,28.513884726046147,0.9721286296844482,0.80615234375,25.766422757818503,0.9553603529930115
q01_011,0.5040283203125,28.872221679337265,0.9648895263671875,0.68701171875,24.47561531822849,0.9704586267471313,0.13330078125,36.781153665758566,0.9625498056411743,0.41259765625,28.554281393216,0.9721839427947998,0.783203125,25.677836340145998,0.9543657302856445
q01_010,0.48828125,28.81008230025028,0.9640035033226013,0.6650390625,24.485268415471985,0.9701098799705505,0.12939453125,36.62275915717323,0.9608191847801208,0.3984375,28.542202871731917,0.971855103969574,0.76025390625,25.590098756623988,0.9532298445701599
q01_009,0.4725341796875,28.79520069111556,0.963677316904068,0.64306640625,24.50400277941351,0.9700256586074829,0.12548828125,36.62142676577725,0.96094810962677,0.38427734375,28.556079049187346,0.9717549681663513,0.7373046875,25.499294170084138,0.9519805312156677
q01_008,0.4564208984375,28.745755328302515,0.9627213180065155,0.62060546875,24.475640823489165,0.9692890048027039,0.12109375,36.50875081216001,0.959368109703064,0.36962890625,28.562735655357177,0.9717525243759155,0.71435546875,25.435894022203716,0.9504756331443787
q01_007,0.440185546875,28.722148528811942,0.9621831923723221,0.59814453125,24.4388391105999,0.9688701629638672,0.1162109375,36.49628982414574,0.9589259028434753,0.35498046875,28.605001852394754,0.971880316734314,0.69140625,25.348463328107375,0.9490563869476318
q01_006,0.423583984375,28.70671069711166,0.9617690443992615,0.5751953125,24.432074497830612,0.9685050845146179,0.111328125,36.40902000198859,0.9581137895584106,0.33935546875,28.692239647281276,0.9720649123191833,0.66845703125,25.293508641346158,0.948392391204834
q01_005,0.4068603515625,28.662757500164872,0.9611756354570389,0.55224609375,24.41169480738406,0.9681231379508972,0.1064453125,36.314193854188886,0.9577322006225586,0.32373046875,28.712097592693226,0.9718265533447266,0.64501953125,25.21304374639331,0.9470206499099731
q01_004,0.39013671875,28.60958686351772,0.9603547900915146,0.529296875,24.433289790411905,0.9677633047103882,0.1015625,36.21131380890046,0.9569868445396423,0.30810546875,28.669021801886853,0.971375584602356,0.62158203125,25.124722052871654,0.9452934265136719
q01_003,0.373291015625,28.554333427439374,0.9595467001199722,0.505859375,24.44536408344984,0.9672939777374268,0.0966796875,36.0313409934913,0.9557089805603027,0.29248046875,28.696576066496455,0.9711872339248657,0.59814453125,25.04405256631991,0.9439966082572937
q01_002,0.356201171875,28.52539403103033,0.9585411101579666,0.482421875,24.500323765234853,0.9673336744308472,0.091796875,35.88338482328278,0.953863799571991,0.2763671875,28.76287854836295,0.9712790250778198,0.57421875,24.95498898724074,0.9416879415512085
q01_001,0.339111328125,28.475839226834065,0.9571625143289566,0.458984375,24.529433766659995,0.9668692350387573,0.0869140625,35.71128152721417,0.9511911273002625,0.26025390625,28.78869311456794,0.971001148223877,0.55029296875,24.873948498894162,0.9395885467529297
q02_032,0.324462890625,28.39777557568378,0.956108495593071,0.43603515625,24.47158680109785,0.9654480814933777,0.0849609375,35.662385910384266,0.9510726928710938,0.25,28.688718300553994,0.9703664779663086,0.52685546875,24.768411290699017,0.9375467300415039
q02_031,0.323486328125,28.397315569287223,0.9561074078083038,0.43505859375,24.46974770662593,0.965444028377533,0.083984375,35.66238497926995,0.9510723948478699,0.2490234375,28.688718300553994,0.9703664779663086,0.52587890625,24.768411290699017,0.9375467300415039
q02_030,0.322509765625,28.39710566487983,0.956104964017868,0.43408203125,24.46974770662593,0.9654440879821777,0.0830078125,35.662384513712865,0.9510726928710938,0.248046875,28.687879148481507,0.9703563451766968,0.52490234375,24.768411290699017,0.9375467300415039
q02_029,0.3212890625,28.39682962690566,0.9561107456684113,0.4326171875,24.46612303389436,0.9654247164726257,0.08203125,35.66238544482708,0.9510729312896729,0.2470703125,28.690087083074726,0.9703690409660339,0.5234375,24.768722945826468,0.9375762939453125
q02_028,0.320068359375,28.396091259978938,0.9561067670583725,0.431640625,24.46612303389436,0.9654247760772705,0.0810546875,35.662384513712865,0.9510723948478699,0.24609375,28.689267481598822,0.9703550338745117,0.521484375,24.766590010709713,0.9375748634338379
q02_027,0.3189697265625,28.39596993061025,0.956095963716507,0.4306640625,24.464506160540843,0.9654219150543213,0.080078125,35.662384513712865,0.9510726928710938,0.2451171875,28.692393415976554,0.970374584197998,0.52001953125,24.76459563221073,0.9375146627426147
q02_026,0.3177490234375,28.39395074592692,0.9560699462890625,0.42919921875,24.459516281509867,0.965371310710907,0.0791015625,35.662384513712865,0.9510728120803833,0.244140625,28.692393415976554,0.9703747630119324,0.5185546875,24.761508772508396,0.9374608993530273
q02_025,0.316162109375,28.391606809241022,0.9560455828905106,0.42724609375,24.453047555227485,0.9653595685958862,0.078125,35.662384513712865,0.9510726928710938,0.2431640625,28.692506033486993,0.9702975153923035,0.51611328125,24.758489134536745,0.9374525547027588
q02_024,0.3143310546875,28.38793935525101,0.9560066908597946,0.4248046875,24.43726550732319,0.9652940630912781,0.0771484375,35.66238497926995,0.9510731101036072,0.2412109375,28.69999510086169,0.970324695110321,0.51416015625,24.752111833549204,0.9373348951339722
q02_023,0.31201171875,28.384967785741722,0.9559777081012726,0.42236328125,24.427847614724026,0.9652527570724487,0.076171875,35.66238544482708,0.951072633266449,0.23974609375,28.709783028701096,0.9704254865646362,0.509765625,24.73985505471468,0.9371599555015564
q02_022,0.3096923828125,28.375086079093037,0.9559091031551361,0.42041015625,24.422516389232317,0.9652316570281982,0.0751953125,35.662384513712865,0.9510728120803833,0.23779296875,28.69586382551125,0.9702988862991333,0.50537109375,24.719579587915725,0.9370330572128296
q02_021,0.3067626953125,28.360523051341232,0.9557222127914429,0.41748046875,24.402963051060723,0.9651044607162476,0.07421875,35.66238497926995,0.9510726928710938,0.2353515625,28.67825190981044,0.9699728488922119,0.5,24.698492265223813,0.9367388486862183
q02_020,0.3035888671875,28.351917086139792,0.9555934071540833,0.4140625,24.382275110865965,0.9649917483329773,0.0732421875,35.662384513712865,0.9510728716850281,0.2333984375,28.688598678768177,0.97002112865448,0.49365234375,24.674410041212177,0.9362878799438477
q02_019,0.300048828125,28.338550677110256,0.9554183036088943,0.41015625,24.35786993929831,0.9648360013961792,0.072265625,35.662385910384266,0.9510726928710938,0.2314453125,28.690584827156744,0.9700226783752441,0.486328125,24.643362031601697,0.9357418417930603
